county_fips,County,population,num_uninsured,num_insured,pct_uninsured,pct_uninsured_moe,year
00019,Fresno,278092,104588,173505,37.6,2.0,2008
00019,Fresno,111711,51310,60401,45.9,3.2,2008
00019,Fresno,539001,143198,395803,26.6,1.2,2008
00019,Fresno,298865,63733,235132,21.3,1.6,2008
00019,Fresno,140778,33547,107230,23.8,2.4,2008
00019,Fresno,229911,89875,140036,39.1,2.2,2008
00021,Glenn,1362,545,817,40.0,5.9,2008
00021,Glenn,4550,1664,2886,36.6,5.2,2008
00021,Glenn,2494,1013,1481,40.6,6.7,2008
00021,Glenn,6233,1969,4264,31.6,4.2,2008
00021,Glenn,8227,1763,6464,21.4,2.2,2008
00021,Glenn,2818,1035,1783,36.7,4.1,2008
00021,Glenn,3601,1243,2358,34.5,3.6,2008
00021,Glenn,1717,675,1042,39.3,4.8,2008
00021,Glenn,5407,1551,3856,28.7,2.9,2008
00021,Glenn,4138,968,3170,23.4,3.3,2008
00021,Glenn,1759,663,1097,37.7,5.3,2008
00021,Glenn,3743,1442,2302,38.5,5.7,2008
00021,Glenn,4089,795,3294,19.4,3.0,2008
00021,Glenn,1457,490,967,33.6,5.6,2008
00021,Glenn,1841,580,1261,31.5,5.0,2008
00021,Glenn,901,325,576,36.1,6.6,2008
00021,Glenn,2742,713,2029,26.0,3.9,2008
00021,Glenn,8033,1136,6897,14.1,2.9,2008
00021,Glenn,4717,781,3937,16.5,3.9,2008
00021,Glenn,5632,913,4719,16.2,3.7,2008
00021,Glenn,3185,528,2658,16.6,4.5,2008
00021,Glenn,7036,1068,5968,15.2,3.2,2008
00021,Glenn,816,350,466,42.9,6.9,2008
00021,Glenn,8218,2143,6075,26.1,3.5,2008
00021,Glenn,2664,838,1827,31.4,4.3,2008
00021,Glenn,2129,1016,1114,47.7,6.7,2008
00021,Glenn,24400,5910,18490,24.2,2.0,2008
00021,Glenn,11667,3720,7947,31.9,2.9,2008
00021,Glenn,14195,4368,9828,30.8,2.7,2008
00021,Glenn,7652,2506,5146,32.8,3.4,2008
00021,Glenn,19154,5340,13814,27.9,2.3,2008
00021,Glenn,12477,3270,9207,26.2,2.8,2008
00021,Glenn,5736,1931,3805,33.7,4.0,2008
00021,Glenn,7030,2300,4730,32.7,3.7,2008
00021,Glenn,3658,1252,2406,34.2,4.7,2008
00021,Glenn,9674,2902,6772,30.0,3.1,2008
00021,Glenn,11923,2640,9283,22.1,2.7,2008
00021,Glenn,6247,2419,3828,38.7,4.3,2008
00021,Glenn,7165,2068,5097,28.9,3.8,2008
00021,Glenn,3438,1576,1862,45.8,5.7,2008
00021,Glenn,8572,2755,5817,32.1,3.6,2008
00021,Glenn,12480,4388,8092,35.2,3.1,2008
00021,Glenn,4623,2029,2594,43.9,4.8,2008
00021,Glenn,8848,3552,5296,40.1,3.7,2008
00021,Glenn,4299,1888,2411,43.9,5.1,2008
00021,Glenn,16790,4898,11892,29.2,2.6,2008
00021,Glenn,9480,2438,7041,25.7,3.2,2008
00021,Glenn,3994,1254,2739,31.4,4.8,2008
00021,Glenn,5931,1789,4142,30.2,4.1,2008
00021,Glenn,7181,3018,4163,42.0,4.1,2008
00023,Humboldt,7597,2145,5453,28.2,4.2,2008
00023,Humboldt,21333,6439,14894,30.2,4.1,2008
00023,Humboldt,12297,3875,8422,31.5,5.2,2008
00023,Humboldt,30046,8026,22020,26.7,3.3,2008
00023,Humboldt,12556,3370,9186,26.8,3.3,2008
00023,Humboldt,16015,4177,11838,26.1,3.0,2008
00023,Humboldt,8073,2188,5885,27.1,3.9,2008
00023,Humboldt,25076,5648,19429,22.5,2.4,2008
00023,Humboldt,19993,3567,16426,17.8,2.4,2008
00023,Humboldt,5891,1713,4178,29.1,4.7,2008
00023,Humboldt,3784,1113,2671,29.4,5.5,2008
00023,Humboldt,13051,2717,10334,20.8,3.2,2008
00023,Humboldt,20962,3200,17763,15.3,2.3,2008
00023,Humboldt,6664,1657,5008,24.9,4.5,2008
00023,Humboldt,8417,2032,6385,24.1,4.1,2008
00023,Humboldt,4289,1075,3214,25.1,5.2,2008
00023,Humboldt,17641,5475,12167,31.0,4.5,2008
00023,Humboldt,27649,2730,24918,9.9,1.9,2008
00023,Humboldt,13993,1657,12336,11.8,2.8,2008
00023,Humboldt,16854,1995,14858,11.8,2.6,2008
00023,Humboldt,9764,1078,8686,11.0,3.0,2008
00023,Humboldt,22687,2488,20199,11.0,2.2,2008
00023,Humboldt,12026,2931,9095,24.4,3.3,2008
00023,Humboldt,41988,9079,32909,21.6,2.6,2008
00023,Humboldt,40956,6767,34189,16.5,1.7,2008
00023,Humboldt,10528,4058,6470,38.5,5.3,2008
00023,Humboldt,28749,9640,19109,33.5,3.4,2008
00023,Humboldt,46462,12974,33488,27.9,2.5,2008
00023,Humboldt,56689,15524,41165,27.4,2.3,2008
00023,Humboldt,31945,8891,23054,27.8,2.9,2008
00023,Humboldt,80123,19893,60229,24.8,1.8,2008
00023,Humboldt,55206,12641,42564,22.9,2.2,2008
00023,Humboldt,22236,6740,15496,30.3,3.5,2008
00023,Humboldt,27490,8184,19306,29.8,3.2,2008
00023,Humboldt,15066,4523,10544,30.0,4.0,2008
00023,Humboldt,39640,10757,28883,27.1,2.6,2008
00023,Humboldt,54633,10288,44345,18.8,2.1,2008
00023,Humboldt,24226,6234,17992,25.7,3.5,2008
00023,Humboldt,109839,22929,86909,20.9,1.5,2008
00023,Humboldt,16879,4369,12511,25.9,4.0,2008
00023,Humboldt,29199,7340,21859,25.1,3.2,2008
00023,Humboldt,15693,6013,9680,38.3,4.6,2008
00023,Humboldt,41887,11408,30479,27.2,2.8,2008
00023,Humboldt,58795,17666,41129,30.0,2.4,2008
00023,Humboldt,19522,7301,12221,37.4,4.1,2008
00023,Humboldt,40855,13740,27115,33.6,2.9,2008
00023,Humboldt,33334,11487,21846,34.5,3.3,2008
00023,Humboldt,83874,20486,63388,24.4,1.9,2008
00023,Humboldt,40483,9137,31346,22.6,2.5,2008
00023,Humboldt,22825,7933,14892,34.8,3.8,2008
00025,Imperial,29111,9604,19507,33.0,3.9,2008
00025,Imperial,10125,3564,6561,35.2,4.7,2008
00025,Imperial,17438,6037,11402,34.6,4.8,2008
00025,Imperial,37479,11381,26099,30.4,3.3,2008
00025,Imperial,18658,6572,12086,35.2,3.6,2008
00025,Imperial,22605,7608,14997,33.7,3.3,2008
00025,Imperial,12589,4610,7979,36.6,4.1,2008
00025,Imperial,30370,9091,21279,29.9,2.8,2008
00025,Imperial,19205,4891,14315,25.5,3.2,2008
00025,Imperial,8259,3048,5211,36.9,5.2,2008
00025,Imperial,5410,2083,3326,38.5,6.0,2008
00025,Imperial,7180,2527,4652,35.2,5.6,2008
00025,Imperial,21641,5186,16455,24.0,3.1,2008
00025,Imperial,10399,3524,6875,33.9,4.9,2008
00025,Imperial,12480,4044,8436,32.4,4.4,2008
00025,Imperial,16444,4753,11691,28.9,3.7,2008
00025,Imperial,49402,6142,43260,12.4,2.3,2008
00025,Imperial,31908,4274,27634,13.4,3.0,2008
00025,Imperial,36670,4882,31788,13.3,2.8,2008
00025,Imperial,23102,2985,20116,12.9,3.3,2008
00025,Imperial,44471,5776,38695,13.0,2.5,2008
00025,Imperial,24711,8402,16308,34.0,4.2,2008
00025,Imperial,13926,4338,9588,31.2,3.9,2008
00025,Imperial,45622,12346,33276,27.1,2.9,2008
00025,Imperial,40846,10076,30770,24.7,2.3,2008
00025,Imperial,13685,6316,7369,46.2,5.5,2008
00025,Imperial,75396,21416,53980,28.4,2.2,2008
00025,Imperial,88487,24571,63916,27.8,2.1,2008
00025,Imperial,52926,15048,37878,28.4,2.5,2008
00025,Imperial,112550,29240,83310,26.0,1.8,2008
00025,Imperial,65881,16654,49227,25.3,2.2,2008
00025,Imperial,36017,11052,24965,30.7,3.2,2008
00025,Imperial,42508,12732,29776,30.0,3.0,2008
00025,Imperial,24891,7640,17251,30.7,3.7,2008
00025,Imperial,54453,15182,39271,27.9,2.5,2008
00025,Imperial,68421,15186,53235,22.2,2.2,2008
00025,Imperial,39379,10364,29015,26.3,3.1,2008
00025,Imperial,134301,31840,102462,23.7,1.6,2008
00025,Imperial,28035,7408,20627,26.4,3.5,2008
00025,Imperial,45979,11839,34140,25.7,2.8,2008
00025,Imperial,24818,10578,14240,42.6,4.3,2008
00025,Imperial,20560,9151,11410,44.5,4.8,2008
00025,Imperial,42212,13959,28253,33.1,3.0,2008
00025,Imperial,70687,24043,46644,34.0,2.4,2008
00025,Imperial,33207,12662,20545,38.1,3.6,2008
00025,Imperial,31123,12353,18771,39.7,3.6,2008
00025,Imperial,53929,20182,33747,37.4,2.9,2008
00025,Imperial,45271,17553,27718,38.8,3.1,2008
00025,Imperial,87834,26305,61529,29.9,2.1,2008
00025,Imperial,58097,14057,44040,24.2,2.4,2008
00027,Inyo,1716,623,1094,36.3,5.7,2008
00027,Inyo,2158,756,1402,35.0,5.1,2008
00027,Inyo,1074,402,672,37.5,6.7,2008
00027,Inyo,3336,1009,2327,30.2,4.0,2008
00027,Inyo,6182,1062,5119,17.2,2.1,2008
00027,Inyo,1442,491,951,34.1,4.3,2008
00027,Inyo,1908,619,1289,32.4,3.8,2008
00027,Inyo,850,305,545,35.9,5.1,2008
00027,Inyo,3196,852,2344,26.7,3.0,2008
00027,Inyo,2998,529,2469,17.7,2.9,2008
00027,Inyo,672,236,436,35.1,5.9,2008
00027,Inyo,1506,416,1090,27.6,4.2,2008
00027,Inyo,404,149,255,36.9,6.9,2008
00027,Inyo,2986,465,2521,15.6,3.1,2008
00027,Inyo,3183,533,2651,16.7,2.8,2008
00027,Inyo,770,255,515,33.2,6.0,2008
00027,Inyo,446,156,290,35.0,7.2,2008
00027,Inyo,1690,436,1254,25.8,4.1,2008
00027,Inyo,3947,533,3414,13.5,2.7,2008
00027,Inyo,1620,280,1340,17.3,4.1,2008
00027,Inyo,2050,352,1698,17.2,3.8,2008
00027,Inyo,995,164,831,16.5,4.7,2008
00027,Inyo,5386,1202,4185,22.3,3.0,2008
00027,Inyo,895,300,595,33.5,5.2,2008
00027,Inyo,1013,319,694,31.5,5.4,2008
00027,Inyo,3090,1110,1981,35.9,4.1,2008
00027,Inyo,1903,799,1104,42.0,5.1,2008
00027,Inyo,875,396,479,45.3,6.6,2008
00027,Inyo,14394,3048,11346,21.2,1.7,2008
00027,Inyo,4691,1504,3187,32.1,3.0,2008
00027,Inyo,5995,1866,4129,31.1,2.7,2008
00027,Inyo,2884,945,1939,32.8,3.5,2008
00027,Inyo,9234,2532,6703,27.4,2.2,2008
00027,Inyo,2217,753,1464,34.0,4.1,2008
00027,Inyo,2887,952,1935,33.0,3.7,2008
00027,Inyo,1351,467,883,34.6,4.8,2008
00027,Inyo,4535,1315,3219,29.0,3.1,2008
00027,Inyo,7191,1438,5754,20.0,2.4,2008
00027,Inyo,7203,1611,5592,22.4,2.5,2008
00027,Inyo,3108,914,2194,29.4,3.9,2008
00027,Inyo,2474,751,1723,30.3,4.3,2008
00027,Inyo,5308,1374,3934,25.9,3.2,2008
00027,Inyo,6427,2119,4308,33.0,2.9,2008
00027,Inyo,1949,799,1151,41.0,4.8,2008
00027,Inyo,4061,1555,2506,38.3,3.6,2008
00027,Inyo,1446,632,814,43.7,5.7,2008
00027,Inyo,10694,2575,8119,24.1,2.2,2008
00027,Inyo,4700,1217,3483,25.9,3.1,2008
00027,Inyo,1533,478,1055,31.2,5.1,2008
00027,Inyo,3162,1255,1908,39.7,4.0,2008
00029,Kern,32833,13514,19319,41.2,4.3,2008
00029,Kern,119575,38545,81030,32.2,2.8,2008
00029,Kern,70032,24332,45700,34.7,3.6,2008
00029,Kern,161718,45411,116307,28.1,2.3,2008
00029,Kern,205716,40678,165038,19.8,1.4,2008
00029,Kern,202709,24515,178194,12.1,1.8,2008
00029,Kern,85490,29558,55932,34.6,2.6,2008
00029,Kern,45960,17793,28167,38.7,3.4,2008
00029,Kern,125883,36060,89823,28.6,2.0,2008
00029,Kern,101481,22350,79132,22.0,2.1,2008
00029,Kern,40571,15718,24852,38.7,3.9,2008
00029,Kern,99805,33716,66089,33.8,3.1,2008
00029,Kern,61005,19521,41484,32.0,3.0,2008
00029,Kern,104235,18328,85907,17.6,1.9,2008
00029,Kern,36890,12100,24790,32.8,4.0,2008
00029,Kern,44919,13839,31080,30.8,3.6,2008
00029,Kern,24934,8610,16324,34.5,4.7,2008
00029,Kern,64878,16539,48339,25.5,2.7,2008
00029,Kern,245494,26245,219249,10.7,1.5,2008
00029,Kern,137834,18223,119611,13.2,2.3,2008
00029,Kern,160750,20855,139895,13.0,2.1,2008
00029,Kern,98236,12640,85596,12.9,2.5,2008
00029,Kern,21026,9183,11843,43.7,5.0,2008
00029,Kern,228441,49990,178451,21.9,1.8,2008
00029,Kern,69723,25614,44109,36.7,2.9,2008
00029,Kern,58289,28274,30016,48.5,4.0,2008
00029,Kern,689708,138325,551383,20.1,1.0,2008
00029,Kern,320669,91513,229155,28.5,1.7,2008
00029,Kern,381875,105042,276832,27.5,1.5,2008
00029,Kern,222244,64101,158143,28.8,1.9,2008
00029,Kern,510456,125249,385207,24.5,1.2,2008
00029,Kern,347534,76983,270550,22.2,1.5,2008
00029,Kern,156795,49856,106939,31.8,2.4,2008
00029,Kern,187687,57433,130254,30.6,2.2,2008
00029,Kern,106106,34173,71933,32.2,2.9,2008
00029,Kern,254725,69190,185535,27.2,1.8,2008
00029,Kern,342174,61341,280833,17.9,1.4,2008
00029,Kern,155685,58036,97649,37.3,2.5,2008
00029,Kern,194188,47609,146578,24.5,2.1,2008
00029,Kern,108929,47789,61140,43.9,3.1,2008
00029,Kern,89242,41361,47881,46.3,3.4,2008
00029,Kern,228259,65099,163160,28.5,1.9,2008
00029,Kern,317403,103447,213956,32.6,1.7,2008
00029,Kern,128322,52606,75715,41.0,2.7,2008
00029,Kern,163874,41657,122216,25.4,2.3,2008
00029,Kern,189047,75077,113970,39.7,2.3,2008
00029,Kern,456700,115089,341611,25.2,1.3,2008
00029,Kern,255731,56059,199672,21.9,1.7,2008
00029,Kern,116138,29928,86210,25.8,2.6,2008
00029,Kern,228504,86334,142170,37.8,2.1,2008
00031,Kings,6150,2260,3890,36.7,5.1,2008
00031,Kings,19358,6339,13020,32.7,4.3,2008
00031,Kings,10612,3809,6804,35.9,5.5,2008
00031,Kings,26617,7558,19059,28.4,3.5,2008
00031,Kings,10326,3874,6453,37.5,4.0,2008
00031,Kings,13145,4556,8590,34.7,3.6,2008
00031,Kings,6533,2639,3894,40.4,4.7,2008
00031,Kings,20112,5616,14496,27.9,2.8,2008
00031,Kings,16149,3349,12800,20.7,2.9,2008
00031,Kings,4763,1892,2870,39.7,5.8,2008
00031,Kings,2931,1255,1677,42.8,6.8,2008
00031,Kings,10386,2742,7644,26.4,3.8,2008
00031,Kings,16115,3034,13082,18.8,2.8,2008
00031,Kings,5564,1981,3582,35.6,5.4,2008
00031,Kings,6995,2296,4700,32.8,4.8,2008
00031,Kings,3602,1385,2217,38.4,6.3,2008
00031,Kings,15850,5476,10374,34.5,4.8,2008
00031,Kings,41955,5310,36646,12.7,2.3,2008
00031,Kings,23910,3819,20091,16.0,3.3,2008
00031,Kings,28167,4329,23838,15.4,3.1,2008
00031,Kings,16402,2674,13728,16.3,3.9,2008
00031,Kings,35476,4999,30478,14.1,2.6,2008
00031,Kings,9726,2873,6853,29.5,4.0,2008
00031,Kings,36607,8416,28191,23.0,2.8,2008
00031,Kings,32264,6383,25881,19.8,2.0,2008
00031,Kings,8720,4480,4241,51.4,6.0,2008
00031,Kings,26510,10395,16115,39.2,3.8,2008
00031,Kings,53114,15941,37174,30.0,2.5,2008
00031,Kings,64415,18566,45849,28.8,2.2,2008
00031,Kings,35063,10703,24360,30.5,2.9,2008
00031,Kings,86935,22417,64518,25.8,1.9,2008
00031,Kings,58407,14294,44113,24.5,2.3,2008
00031,Kings,26107,8799,17308,33.7,3.5,2008
00031,Kings,31894,10346,21549,32.4,3.2,2008
00031,Kings,16754,5716,11038,34.1,4.1,2008
00031,Kings,43833,12697,31136,29.0,2.7,2008
00031,Kings,56066,10701,45366,19.1,2.1,2008
00031,Kings,27007,7141,19866,26.4,3.4,2008
00031,Kings,114473,24995,89478,21.8,1.6,2008
00031,Kings,18309,4987,13322,27.2,3.9,2008
00031,Kings,32521,8221,24300,25.3,3.1,2008
00031,Kings,14375,7026,7350,48.9,5.1,2008
00031,Kings,38002,11844,26158,31.2,3.0,2008
00031,Kings,53127,17953,35174,33.8,2.6,2008
00031,Kings,18154,8351,9803,46.0,4.6,2008
00031,Kings,37512,14689,22823,39.2,3.2,2008
00031,Kings,30225,12502,17724,41.4,3.5,2008
00031,Kings,74609,20260,54349,27.2,2.1,2008
00031,Kings,43102,9720,33382,22.6,2.5,2008
00031,Kings,19333,8288,11045,42.9,4.1,2008
00033,Lake,11244,3280,7964,29.2,4.7,2008
00033,Lake,3822,1005,2817,26.3,4.9,2008
00033,Lake,6865,2073,4792,30.2,5.8,2008
00033,Lake,15296,4009,11287,26.2,3.9,2008
00033,Lake,21699,3761,17938,17.3,2.0,2008
00033,Lake,12299,1415,10885,11.5,2.6,2008
00033,Lake,10129,2581,7548,25.5,3.3,2008
00033,Lake,5560,1475,4085,26.5,4.2,2008
00033,Lake,14682,3289,11394,22.4,2.7,2008
00033,Lake,10516,1835,8682,17.4,2.8,2008
00033,Lake,4725,1212,3513,25.7,4.5,2008
00033,Lake,5404,1369,4035,25.3,4.7,2008
00033,Lake,6925,1571,5354,22.7,3.6,2008
00033,Lake,11183,1927,9256,17.2,2.9,2008
00033,Lake,4479,1168,3311,26.1,5.1,2008
00033,Lake,3040,807,2233,26.5,5.8,2008
00033,Lake,7758,1718,6040,22.1,3.8,2008
00033,Lake,14515,1526,12988,10.5,2.3,2008
00033,Lake,8281,1015,7265,12.3,3.1,2008
00033,Lake,9606,1183,8423,12.3,3.0,2008
00033,Lake,6126,718,5408,11.7,3.4,2008
00033,Lake,9560,2853,6707,29.8,5.1,2008
00033,Lake,2520,668,1852,26.5,5.7,2008
00033,Lake,20326,4449,15877,21.9,3.1,2008
00033,Lake,8301,2173,6128,26.2,3.6,2008
00033,Lake,5455,1830,3625,33.5,5.7,2008
00033,Lake,53701,10573,43128,19.7,1.7,2008
00033,Lake,25348,6386,18963,25.2,2.7,2008
00033,Lake,30034,7471,22563,24.9,2.5,2008
00033,Lake,18040,4495,13545,24.9,3.0,2008
00033,Lake,40911,9362,31550,22.9,2.1,2008
00033,Lake,26807,5445,21362,20.3,2.3,2008
00033,Lake,11991,3083,8909,25.7,3.6,2008
00033,Lake,14381,3665,10716,25.5,3.3,2008
00033,Lake,8373,2106,6266,25.2,4.0,2008
00033,Lake,20063,4725,15338,23.6,2.7,2008
00033,Lake,26894,5128,21766,19.1,2.5,2008
00033,Lake,14038,4154,9884,29.6,3.7,2008
00033,Lake,15653,3805,11847,24.3,3.6,2008
00033,Lake,13357,3303,10054,24.7,3.9,2008
00033,Lake,8026,2681,5345,33.4,5.0,2008
00033,Lake,19720,4824,14896,24.5,3.0,2008
00033,Lake,29334,8163,21171,27.8,2.7,2008
00033,Lake,12320,3903,8417,31.7,4.2,2008
00033,Lake,9774,3196,6578,32.7,4.5,2008
00033,Lake,17586,5534,12051,31.5,3.7,2008
00033,Lake,40046,9273,30773,23.2,2.2,2008
00033,Lake,20848,4636,16212,22.2,3.0,2008
00033,Lake,9667,2389,7279,24.7,4.4,2008
00033,Lake,21018,6476,14542,30.8,3.4,2008
00035,Lassen,1020,321,699,31.4,5.6,2008
00035,Lassen,3329,964,2365,29.0,4.6,2008
00035,Lassen,1752,572,1179,32.7,6.1,2008
00035,Lassen,5130,1208,3923,23.5,3.5,2008
00035,Lassen,8707,1192,7516,13.7,1.7,2008
00035,Lassen,2803,760,2044,27.1,3.4,2008
00035,Lassen,1313,413,901,31.4,4.7,2008
00035,Lassen,4735,1001,3734,21.1,2.5,2008
00035,Lassen,4399,634,3765,14.4,2.4,2008
00035,Lassen,1329,388,941,29.2,4.9,2008
00035,Lassen,710,208,502,29.3,6.2,2008
00035,Lassen,2308,522,1786,22.6,3.6,2008
00035,Lassen,4308,557,3751,12.9,2.3,2008
00035,Lassen,1140,311,829,27.3,5.2,2008
00035,Lassen,1474,372,1102,25.2,4.6,2008
00035,Lassen,2666,823,1842,30.9,5.1,2008
00035,Lassen,2427,479,1948,19.7,3.4,2008
00035,Lassen,6234,624,5610,10.0,2.0,2008
00035,Lassen,2482,347,2135,14.0,3.3,2008
00035,Lassen,3169,430,2739,13.6,3.0,2008
00035,Lassen,1578,217,1361,13.7,3.8,2008
00035,Lassen,4710,556,4154,11.8,2.4,2008
00035,Lassen,603,205,399,33.9,6.8,2008
00035,Lassen,7996,1379,6617,17.2,2.6,2008
00035,Lassen,2160,632,1528,29.2,3.9,2008
00035,Lassen,1509,629,879,41.7,6.4,2008
00035,Lassen,21970,3734,18236,17.0,1.5,2008
00035,Lassen,7392,2083,5309,28.2,2.8,2008
00035,Lassen,9354,2485,6869,26.6,2.5,2008
00035,Lassen,4730,1396,3334,29.5,3.3,2008
00035,Lassen,14478,3209,11270,22.2,1.9,2008
00035,Lassen,11217,2084,9133,18.6,2.2,2008
00035,Lassen,3610,1106,2504,30.6,3.9,2008
00035,Lassen,4618,1333,3285,28.9,3.5,2008
00035,Lassen,2263,726,1537,32.1,4.6,2008
00035,Lassen,7248,1757,5490,24.2,2.7,2008
00035,Lassen,10753,1650,9103,15.3,2.0,2008
00035,Lassen,4930,1498,3432,30.4,3.8,2008
00035,Lassen,4736,1152,3584,24.3,3.5,2008
00035,Lassen,2467,670,1797,27.1,4.7,2008
00035,Lassen,7231,1452,5779,20.1,2.7,2008
00035,Lassen,16161,3171,12990,19.6,1.9,2008
00035,Lassen,5066,1770,3296,34.9,3.8,2008
00035,Lassen,6381,2097,4284,32.9,3.4,2008
00035,Lassen,3260,1201,2059,36.9,4.5,2008
00035,Lassen,10060,2706,7354,26.9,2.6,2008
00035,Lassen,8166,1792,6373,22.0,2.9,2008
00035,Lassen,2400,946,1454,39.4,5.4,2008
00035,Lassen,3051,1133,1919,37.1,4.8,2008
00035,Lassen,3782,977,2806,25.8,3.9,2008
00037,Los Angeles,1733134,611919,1121215,35.3,0.9,2008
00037,Los Angeles,554605,244484,310121,44.1,1.7,2008
00037,Los Angeles,1138921,464913,674009,40.8,1.2,2008
00037,Los Angeles,889019,380065,508953,42.8,1.4,2008
00037,Los Angeles,1063077,448650,614426,42.2,1.4,2008
00037,Los Angeles,1954449,687666,1266783,35.2,0.9,2008
00037,Los Angeles,699022,302084,396937,43.2,1.6,2008
00037,Los Angeles,1335048,539337,795712,40.4,1.2,2008
00037,Los Angeles,1516707,377606,1139101,24.9,0.9,2008
00037,Los Angeles,3097236,732015,2365221,23.6,0.6,2008
00037,Los Angeles,419479,187926,231553,44.8,2.0,2008
00037,Los Angeles,595411,232171,363241,39.0,1.7,2008
00037,Los Angeles,254143,117547,136596,46.3,2.4,2008
00037,Los Angeles,835502,310699,524803,37.2,1.3,2008
00037,Los Angeles,1580529,354409,1226120,22.4,0.8,2008
00037,Los Angeles,469539,192139,277401,40.9,1.9,2008
00037,Los Angeles,300462,126937,173525,42.2,2.3,2008
00037,Los Angeles,897632,301220,596412,33.6,1.3,2008
00037,Los Angeles,2668567,333539,2335028,12.5,0.8,2008
00037,Los Angeles,1264260,217396,1046864,17.2,1.4,2008
00037,Los Angeles,1527704,255773,1271931,16.7,1.3,2008
00037,Los Angeles,856451,146556,709896,17.1,1.7,2008
00037,Los Angeles,3104957,798221,2306736,25.7,0.7,2008
00037,Los Angeles,543510,232742,310768,42.8,1.8,2008
00037,Los Angeles,2025580,307306,1718274,15.2,1.0,2008
00037,Los Angeles,1893100,822590,1070510,43.5,1.0,2008
00037,Los Angeles,1249712,621069,628643,49.7,1.3,2008
00037,Los Angeles,8708077,2072678,6635399,23.8,0.4,2008
00037,Los Angeles,3221908,1141111,2080797,35.4,0.8,2008
00037,Los Angeles,4023725,1384927,2638798,34.4,0.7,2008
00037,Los Angeles,2099413,746776,1352637,35.6,1.0,2008
00037,Los Angeles,5751761,1778843,3972918,30.9,0.6,2008
00037,Los Angeles,4376761,1134461,3242300,25.9,0.6,2008
00037,Los Angeles,1575721,599308,976413,38.0,1.2,2008
00037,Los Angeles,1988349,736969,1251380,37.1,1.1,2008
00037,Los Angeles,1005525,381348,624177,37.9,1.5,2008
00037,Los Angeles,2873900,961690,1912209,33.5,0.8,2008
00037,Los Angeles,4331316,938217,3393099,21.7,0.6,2008
00037,Los Angeles,591483,314809,276674,53.2,1.8,2008
00037,Los Angeles,2035375,647957,1387418,31.8,1.0,2008
00037,Los Angeles,965078,500717,464361,51.9,1.4,2008
00037,Los Angeles,3092673,983133,2109539,31.8,0.7,2008
00037,Los Angeles,3847549,1510256,2337294,39.3,0.7,2008
00037,Los Angeles,1290504,616893,673611,47.8,1.2,2008
00037,Los Angeles,1646188,541803,1104384,32.9,1.2,2008
00037,Los Angeles,2028155,949367,1078787,46.8,1.0,2008
00037,Los Angeles,6197629,1781354,4416275,28.7,0.5,2008
00037,Los Angeles,2877861,817153,2060709,28.4,0.8,2008
00037,Los Angeles,1093888,365428,728460,33.4,1.4,2008
00037,Los Angeles,2584760,1160406,1424354,44.9,0.9,2008
00039,Madera,7726,2969,4757,38.4,5.0,2008
00039,Madera,21910,8198,13711,37.4,4.7,2008
00039,Madera,12595,5177,7418,41.1,6.0,2008
00039,Madera,30064,9780,20284,32.5,3.8,2008
00039,Madera,38281,8053,30229,21.0,2.1,2008
00039,Madera,15966,5592,10374,35.0,3.5,2008
00039,Madera,8171,3238,4933,39.6,4.6,2008
00039,Madera,23986,7005,16980,29.2,2.8,2008
00039,Madera,18978,4433,14545,23.4,3.0,2008
00039,Madera,6110,2493,3617,40.8,5.6,2008
00039,Madera,3929,1697,2232,43.2,6.5,2008
00039,Madera,4243,1541,2701,36.3,6.6,2008
00039,Madera,19303,3619,15684,18.8,2.7,2008
00039,Madera,6629,2254,4375,34.0,5.6,2008
00039,Madera,8240,2623,5618,31.8,5.0,2008
00039,Madera,18318,7199,11119,39.3,5.2,2008
00039,Madera,12283,3219,9064,26.2,3.8,2008
00039,Madera,42261,5319,36942,12.6,2.3,2008
00039,Madera,25529,3705,21824,14.5,3.1,2008
00039,Madera,29489,4221,25269,14.3,2.9,2008
00039,Madera,18516,2638,15879,14.2,3.4,2008
00039,Madera,36475,4974,31501,13.6,2.6,2008
00039,Madera,11703,3787,7916,32.4,4.0,2008
00039,Madera,40752,10738,30014,26.3,3.0,2008
00039,Madera,12739,4748,7992,37.3,3.9,2008
00039,Madera,11487,6227,5260,54.2,5.7,2008
00039,Madera,30429,13187,17241,43.3,3.9,2008
00039,Madera,60050,19483,40567,32.4,2.5,2008
00039,Madera,71370,22474,48896,31.5,2.3,2008
00039,Madera,41812,13757,28055,32.9,2.9,2008
00039,Madera,95224,27340,67884,28.7,2.0,2008
00039,Madera,63139,17334,45805,27.5,2.4,2008
00039,Madera,29769,10706,19063,36.0,3.4,2008
00039,Madera,35699,12482,23216,35.0,3.2,2008
00039,Madera,20527,7452,13075,36.3,3.9,2008
00039,Madera,48163,15427,32736,32.0,2.8,2008
00039,Madera,60363,13017,47346,21.6,2.3,2008
00039,Madera,30282,8777,21504,29.0,3.6,2008
00039,Madera,123502,30352,93151,24.6,1.7,2008
00039,Madera,21284,6305,14980,29.6,4.1,2008
00039,Madera,35672,9992,25680,28.0,3.3,2008
00039,Madera,17325,9001,8324,52.0,5.0,2008
00039,Madera,42636,14945,27691,35.1,3.3,2008
00039,Madera,60493,22967,37526,38.0,2.7,2008
00039,Madera,24081,11404,12678,47.4,4.2,2008
