Year,County,Violent Crimes,Homicide,Rape (Forcible Rape prior to 2014),Rape,Attempted Rape,Robbery,Weapon,Firearm,Knife or Cutting Instrument,Other Weapon,Strong-Arm,Location,Highway,Commercial,Gas Station,Convenience Store,Residence,Bank,Miscellaneous,Aggravated Assault,Weapon.1,Firearm.1,Knife or Cutting Instrument.1,Other Weapon.1,Hands  Fists  Feet,Property Crimes,Burglary,Means of Entry,Forcible Entry,No Force,Location / Time,Residence.1,Night,Day,Unknown,Non-Residence,Night.1,Day.1,Unknown.1,Motor Vehicle Theft,Automotive,Trucks and Buses,Other,Larceny-Theft,Type,Pocket-Picking,Purse-Snatching,Shoplifting,From Motor Vehicle,Motor Vehicle Accessories,Bicycles,From Building,Coin Operated Machine,Other.1,Value,Over $400,Over $200,$200 through $400,$50 through $199,Under $50,Arson,Structural Property,Mobile Property,Other Property
1985,Yuba,602.0,5.0,21.0,11.0,10.0,59.0,,16.0,7.0,5.0,31.0,,18.0,8.0,2.0,5.0,10.0,2.0,14.0,517.0,,43.0,40.0,130.0,304.0,"3,719","1,127",,749.0,378.0,,840.0,287.0,264.0,289.0,287.0,185.0,40.0,62.0,271.0,139.0,77.0,55.0,"2,321",,8.0,13.0,392.0,445.0,312.0,279.0,329.0,52.0,491.0,,422.0,0.0,353.0,782.0,764.0,49.0,24.0,8.0,17.0
1986,Alameda,"12,495",174.0,820.0,626.0,194.0,"5,971",,"2,686",516,165.0,"2,604",,"3,646",510,153.0,192.0,335.0,124.0,"1,011","5,530",,859,563,"1,302","2,806","90,167","24,392",,"19,218","5,174",,"16,247","4,289","9,624","2,334","8,145","3,495","3,011","1,639","7,896","5,961",681,"1,254","57,879",,593,779.0,"7,740","20,346","5,449","3,380","9,575",465,"9,552",,"9,048",0,"7,482","13,459","27,890",887,428.0,304.0,155
1986,Alpine,23.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,4.0,3.0,2.0,12.0,209.0,36.0,,20.0,16.0,,25.0,4.0,4.0,17.0,11.0,9.0,1.0,1.0,6.0,5.0,0.0,1.0,167.0,,0.0,0.0,0.0,17.0,9.0,1.0,36.0,0.0,104.0,,38.0,0.0,81.0,37.0,11.0,0.0,0.0,0.0,0.0
1986,Amador,37.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,,5.0,6.0,9.0,15.0,724.0,238.0,,173.0,65.0,,148.0,35.0,30.0,83.0,90.0,49.0,9.0,32.0,33.0,20.0,4.0,9.0,453.0,,0.0,1.0,42.0,58.0,30.0,12.0,99.0,2.0,209.0,,85.0,0.0,56.0,158.0,154.0,5.0,3.0,2.0,0.0
1986,Butte,844,7,73,51,22,87,,26,15,8,38,,15,3,7,8,19,1,34,677,,64,57,162,394,"9,292","2,821",,"1,660","1,161",,"1,761",481,487,793,"1,060",595,136,329,548,275,65,208,"5,923",,7,11,755,"1,297",562,"1,209",796,38,"1,248",,"1,063",0,"1,140","1,888","1,832",163,54,25,84
1986,Calaveras,342.0,3.0,5.0,4.0,1.0,7.0,,2.0,0.0,0.0,5.0,,2.0,0.0,0.0,0.0,1.0,0.0,4.0,327.0,,19.0,15.0,55.0,238.0,"1,101",580.0,,442.0,138.0,,409.0,59.0,85.0,265.0,171.0,91.0,20.0,60.0,50.0,23.0,14.0,13.0,471.0,,3.0,6.0,10.0,111.0,30.0,9.0,154.0,5.0,143.0,,122.0,0.0,72.0,132.0,145.0,97.0,4.0,7.0,86.0
1986,Colusa,41.0,3.0,2.0,2.0,0.0,1.0,,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,2.0,7.0,10.0,16.0,606.0,217.0,,154.0,63.0,,95.0,35.0,18.0,42.0,122.0,76.0,7.0,39.0,39.0,18.0,10.0,11.0,350.0,,0.0,2.0,5.0,91.0,31.0,54.0,54.0,1.0,112.0,,80.0,0.0,67.0,116.0,87.0,1.0,0.0,1.0,0.0
1986,Contra Costa,"5,241",53,262,198,64,"1,790",,552,230,125,883,,838,316,71,118,226,42,179,"3,136",,595,560,"1,180",801,"41,292","12,259",,"8,256","4,003",,"8,394","2,393","3,466","2,535","3,865","1,691",705,"1,469","3,348","2,436",453,459,"25,685",,140,272,"4,424","7,566","3,530","1,818","4,159",157,"3,619",,"5,408",0,"4,190","6,715","9,372",422,142,136,144
1986,Del Norte,136.0,1.0,7.0,5.0,2.0,4.0,,0.0,0.0,1.0,3.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,124.0,,8.0,28.0,26.0,62.0,884.0,363.0,,242.0,121.0,,182.0,60.0,48.0,74.0,181.0,111.0,23.0,47.0,39.0,24.0,10.0,5.0,482.0,,2.0,6.0,49.0,70.0,35.0,53.0,97.0,13.0,157.0,,97.0,0.0,79.0,152.0,154.0,8.0,7.0,1.0,0.0
1986,El Dorado,522,9.0,40,36.0,4.0,69,,24,5,4.0,36,,31,16,4.0,3.0,7.0,0.0,8,404,,36,37,101,230,"4,626","1,885",,"1,339",546,,998,159,319,520,887,276,228,383,246,138,66,42,"2,495",,4,8,392,402,210,136,381,65,897,,561.0,0,411.0,563,960,31,14.0,10.0,7
1986,Fresno,"5,539",88.0,389.0,293.0,96.0,"1,637",,676,293,97.0,571,,756,322,63.0,197.0,198.0,48.0,53,"3,425",,415,521,759,"1,730","45,430","15,674",,"12,444","3,230",,"11,568","4,360","4,570","2,638","4,106","2,644",346,"1,116","3,342","2,102",839,401,"26,414",,89,278,"5,261","6,813","4,034","2,283","3,636",332,"3,688",,"5,012",0,"4,893","6,530","9,979",466,142.0,204.0,120
1986,Glenn,118.0,0.0,2.0,2.0,0.0,4.0,,0.0,0.0,0.0,4.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,112.0,,9.0,9.0,14.0,80.0,944.0,339.0,,239.0,100.0,,221.0,126.0,53.0,42.0,118.0,95.0,10.0,13.0,51.0,17.0,18.0,16.0,554.0,,0.0,0.0,61.0,84.0,35.0,100.0,128.0,12.0,134.0,,93.0,0.0,71.0,195.0,195.0,3.0,2.0,0.0,1.0
1986,Humboldt,760,7,41,37,4,74,,16,8,6,44,,32,7,2,3,12,1,17,638,,53,46,109,430,"6,319","2,052",,"1,295",757,,"1,172",359,299,514,880,469,112,299,297,152,74,71,"3,970",,7,2,567,"1,013",292,507,510,58,"1,014",,572,0,737,"1,187","1,474",55,30,9,16
1986,Imperial,723,14,33,27,6,191,,25,61,10,95,,97,17,8,14,20,0,35,485,,43,101,170,171,"8,389","2,579",,"1,968",611,,"1,747",590,797,360,832,517,147,168,582,272,203,107,"5,228",,32,69,963,"1,110",653,975,455,40,931,,706.0,0,689.0,"1,745","2,088",67,23,25,19
1986,Inyo,93.0,1.0,2.0,1.0,1.0,7.0,,4.0,1.0,0.0,2.0,,4.0,1.0,0.0,0.0,1.0,0.0,1.0,83.0,,12.0,11.0,17.0,43.0,524.0,132.0,,72.0,60.0,,66.0,15.0,18.0,33.0,66.0,33.0,5.0,28.0,27.0,15.0,7.0,5.0,365.0,,1.0,1.0,39.0,70.0,41.0,52.0,63.0,9.0,89.0,,67.0,0.0,85.0,100.0,113.0,1.0,1.0,0.0,0.0
1986,Kern,"4,451",54.0,282.0,194.0,88.0,"1,331",,459,208.0,151.0,513,,405,154.0,62.0,240.0,134.0,29.0,307.0,"2,784",,186,341,686,"1,571","32,520","10,952",,"7,126","3,826",,"7,134","1,943","2,532","2,659","3,818","1,728",536,"1,554","2,437","1,701",325,411,"19,131",,60.0,151.0,"4,257","2,858","2,054","1,763","2,161",97,"5,730",,"3,371",0,"2,770","4,742","8,248","1,133",209.0,183.0,741
1986,Kings,481,5.0,23,22.0,1.0,58,,17,8,2.0,31,,13,10,0.0,3.0,7.0,1.0,24,395,,16,42,87,250,"3,793","1,197",,727,470,,795,301,251,243,402,197,64,141,206,97,51,58,"2,390",,6,43,525,311,356,333,327,25,464,,290.0,0,342.0,800,958,33,22.0,6.0,5
1986,Lake,357.0,7.0,16.0,11.0,5.0,20.0,,8.0,3.0,0.0,9.0,,5.0,4.0,1.0,0.0,8.0,1.0,1.0,314.0,,29.0,27.0,65.0,193.0,"2,421",907,,607.0,300.0,,672.0,135.0,152.0,385.0,235.0,127.0,24.0,84.0,148.0,68.0,45.0,35.0,"1,366",,1.0,5.0,230.0,237.0,129.0,91.0,204.0,22.0,447.0,,244.0,0.0,213.0,437.0,472.0,19.0,15.0,3.0,1.0
1986,Lassen,185.0,2.0,4.0,2.0,2.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,178.0,,12.0,15.0,29.0,122.0,707.0,216.0,,122.0,94.0,,112.0,28.0,35.0,49.0,104.0,81.0,10.0,13.0,46.0,23.0,13.0,10.0,445.0,,0.0,1.0,52.0,76.0,54.0,45.0,65.0,6.0,146.0,,66.0,0.0,77.0,158.0,144.0,5.0,5.0,0.0,0.0
1986,Los Angeles,"115,818","1,408","4,428","3,177","1,251","49,376",,"15,815","6,886","6,139","20,536",,"31,349","7,294","1,080","1,521","3,806",963,"3,363","60,606",,"13,121","10,061","18,019","19,405","500,362","143,528",,"109,360","34,168",,"91,507","23,822","52,086","15,599","52,021","23,473","15,523","13,025","101,983","74,419","21,545","6,019","254,851",,"2,876","4,088","32,324","97,174","29,436","15,353","41,184",735,"31,681",,"76,473",0,"43,387","60,792","74,199","8,260","2,887","2,599","2,774"
1986,Madera,745,5,36,29,7,92,,18,23,11,40,,50,4,6,7,17,1,7,612,,56,69,111,376,"3,047","1,227",,881,346,,798,226,286,286,429,213,64,152,202,137,35,30,"1,618",,6,18,420,253,137,72,179,72,461,,348.0,0,196.0,359,715,44,7,20,17
1986,Marin,767,6,38,38,0,193,,63,30,11,89,,53,28,19,18,26,7,42,530,,37,69,166,258,"8,519","2,316",,"1,451",865,,"1,369",270,643,456,947,402,166,379,477,304,66,107,"5,726",,20,33,855,"1,688",487,612,988,46,997,,"1,503",0,987,"1,347","1,889",73,35,13,25
1986,Mariposa,37.0,0.0,4.0,4.0,0.0,3.0,,0.0,0.0,2.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,,7.0,4.0,10.0,9.0,233.0,81.0,,34.0,47.0,,49.0,9.0,18.0,22.0,32.0,6.0,6.0,20.0,27.0,12.0,11.0,4.0,125.0,,1.0,2.0,14.0,23.0,15.0,3.0,16.0,2.0,49.0,,36.0,0.0,22.0,37.0,30.0,20.0,3.0,0.0,17.0
1986,Mendocino,474.0,10.0,28.0,21.0,7.0,34.0,,14.0,5.0,4.0,11.0,,5.0,2.0,1.0,3.0,7.0,3.0,13.0,402.0,,38.0,20.0,67.0,277.0,"3,426","1,171",,670.0,501.0,,502.0,115.0,167.0,220.0,669.0,332.0,90.0,247.0,215.0,122.0,50.0,43.0,"2,040",,6.0,16.0,374.0,370.0,137.0,205.0,324.0,37.0,571.0,,327.0,0.0,283.0,608.0,822.0,29.0,15.0,5.0,9.0
1986,Merced,746,11.0,30.0,20.0,10.0,167,,50,25,10.0,82,,72,18,5.0,21.0,24.0,0.0,27,538,,40,91,175,232,"7,591","2,349",,"1,487",862,,"1,449",592,556,301,900,465,275,160,373,209,58,106,"4,869",,3,51,799,615,973,693,601,40,"1,094",,564,0,656,"1,430","2,219",38,25.0,9.0,4
1986,Modoc,31.0,2.0,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,7.0,7.0,5.0,8.0,192.0,71.0,,46.0,25.0,,39.0,7.0,10.0,22.0,32.0,15.0,8.0,9.0,21.0,12.0,6.0,3.0,100.0,,0.0,0.0,9.0,23.0,7.0,7.0,17.0,0.0,37.0,,21.0,0.0,24.0,31.0,24.0,2.0,1.0,1.0,0.0
1986,Mono,82.0,0.0,1.0,0.0,1.0,3.0,,0.0,1.0,1.0,1.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,,11.0,6.0,16.0,45.0,651.0,220.0,,103.0,117.0,,112.0,28.0,22.0,62.0,108.0,58.0,27.0,23.0,33.0,27.0,4.0,2.0,398.0,,1.0,0.0,22.0,83.0,28.0,23.0,103.0,5.0,133.0,,122.0,0.0,118.0,89.0,69.0,4.0,4.0,0.0,0.0
1986,Monterey,"2,438",25,147,110,37,480,,129,81,51,219,,213,35,20,26,43,10,133,"1,786",,168,260,506,852,"17,048","5,208",,"3,845","1,363",,"3,496","1,034","1,490",972,"1,712",863,317,532,826,573,105,148,"11,014",,37,66,"1,915","2,698","1,902",891,"1,446",104,"1,955",,"2,397",0,"1,902","2,982","3,733",172,41,55,76
1986,Napa,825,6,32,27,5,52,,18,7,4,23,,8,10,4,0,15,1,14,735,,32,65,119,519,"4,898","1,282",,857,425,,822,229,312,281,460,226,37,197,304,186,68,50,"3,312",,22,13,410,506,408,438,557,21,937,,605.0,0,641.0,897,"1,169",90,23,11,56
1986,Nevada,255.0,5.0,12.0,8.0,4.0,12.0,,8.0,1.0,1.0,2.0,,3.0,0.0,3.0,0.0,2.0,2.0,2.0,226.0,,18.0,22.0,43.0,143.0,"2,046",601.0,,423.0,178.0,,444.0,88.0,139.0,217.0,157.0,104.0,15.0,38.0,131.0,61.0,29.0,41.0,"1,314",,4.0,2.0,159.0,360.0,95.0,41.0,299.0,9.0,345.0,,326.0,0.0,252.0,359.0,377.0,59.0,8.0,2.0,49.0
1986,Orange,"10,280",108,604,427,177,"4,056",,"1,825",653,364,"1,214",,"1,498",946,190,355,281,285,501,"5,512",,792,920,"1,821","1,979","121,554","34,687",,"23,459","11,228",,"21,881","5,494","10,934","5,453","12,806","5,572","2,716","4,518","13,940","8,266","3,813","1,861","72,927",,259,517,"10,921","17,173","15,527","6,401","8,478",413,"13,238",,"14,449",0,"11,155","21,332","25,991","1,072",411,254,407
1986,Placer,863,8.0,40,36.0,4.0,89,,41,5,8.0,35,,19,16,7.0,7.0,12.0,5.0,23,726,,53,46,145,482,"6,189","1,914",,"1,120",794,,"1,126",263,370,493,788,396,112,280,405,223,118,64,"3,870",,3,6,508,"1,048",419,251,629,29,977,,910,0,639,974,"1,347",117,21.0,19.0,77
1986,Plumas,55.0,1.0,7.0,6.0,1.0,5.0,,0.0,0.0,3.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,4.0,42.0,,5.0,6.0,15.0,16.0,945.0,250.0,,196.0,54.0,,124.0,38.0,16.0,70.0,126.0,67.0,16.0,43.0,25.0,18.0,4.0,3.0,670.0,,3.0,0.0,27.0,77.0,11.0,28.0,48.0,4.0,472.0,,70.0,0.0,247.0,14.0,339.0,7.0,6.0,1.0,0.0
1986,Riverside,"8,060",83.0,347.0,248.0,99.0,"1,839",,533,334.0,175.0,797,,710,225.0,77.0,197.0,231.0,52.0,347.0,"5,791",,722,739,"1,459","2,871","57,350","20,899",,"14,862","6,037",,"15,056","4,158","6,710","4,188","5,843","3,255",873,"1,715","5,200","2,973","1,335",892,"31,251",,113.0,184.0,"6,280","7,971","3,248","2,675","2,612",188,"7,980",,"6,299",0,"4,457","8,654","11,841",793.0,238.0,195.0,360.0
1986,Sacramento,"7,846",107,499,323,176,"3,582",,"1,110",333,647,"1,492",,"1,367",362,139,442,489,127,656,"3,658",,806,566,"1,623",663,"66,083","19,044",,"13,507","5,537",,"14,305","4,607","6,923","2,775","4,739","2,493","1,182","1,064","6,389","4,279","1,368",742,"40,650",,66,424,"8,191","11,277","7,251","2,232","5,837",183,"5,189",,"9,861",0,"6,223","8,703","15,863",503,243,213,47
1986,San Benito,170.0,1.0,16.0,12.0,4.0,24.0,,4.0,7.0,1.0,12.0,,8.0,1.0,0.0,2.0,4.0,0.0,9.0,129.0,,8.0,20.0,39.0,62.0,"1,320",478.0,,330.0,148.0,,339.0,95.0,124.0,120.0,139.0,65.0,9.0,65.0,71.0,41.0,21.0,9.0,771.0,,1.0,6.0,149.0,154.0,74.0,97.0,149.0,6.0,135.0,,131.0,0.0,135.0,237.0,268.0,13.0,6.0,4.0,3.0
1986,San Bernardino,"9,987",134,477,356,121,"2,767",,920,437,236,"1,174",,"1,032",419,104,313,325,66,508,"6,609",,"1,160",905,"1,968","2,576","66,373","24,699",,"16,894","7,805",,"18,110","4,639","6,750","6,721","6,589","2,870","1,219","2,500","7,546","4,242","1,954","1,350","34,128",,166,404,"6,602","8,708","3,926","3,016","4,112",185,"7,009",,"7,009",0,"5,326","9,615","12,178",890,318,252,320
1986,San Diego,"15,156",196.0,773,547.0,226.0,"5,908",,"1,688",922,508.0,"2,790",,"2,863",908,125.0,210.0,381.0,133.0,"1,288","8,279",,"1,371","1,799","3,852","1,257","125,300","33,969",,"12,940","21,029",,"24,670","3,715","10,231","10,724","9,299","1,982","1,385","5,932","21,763","12,491","6,835","2,437","69,568",,128,444,"9,889","25,882","8,533","5,544","11,954",254,"6,940",,"17,471",0,"15,101","18,128","18,868",841,452.0,226.0,163
1986,San Francisco,"9,604",114.0,492.0,362.0,130.0,"5,117",,"1,186",611,208.0,"3,112",,"3,116",490,38.0,53.0,294.0,194.0,932,"3,881",,331,852,"1,960",738,"48,619","10,195",,"5,134","5,061",,"5,073","1,583","3,487",3,"5,122","2,998","2,091",33,"6,891","5,438",547,906,"31,533",,"1,640","1,092","5,185","12,376",742,606,"5,254",326,"4,312",,"5,650",0,"3,334","4,106","18,443",430,268.0,144.0,18
1986,San Joaquin,"3,230",62.0,171.0,137.0,34.0,"1,114",,312.0,202.0,52.0,548.0,,597,154.0,30.0,80.0,126.0,9.0,118.0,"1,883",,371,436.0,582,494,"33,008","10,201",,"7,426","2,775",,"7,177","1,684","3,022","2,471","3,024","1,383",393.0,"1,248","1,983","1,118",582,283.0,"20,824",,93.0,147.0,"3,539","4,376","4,328","1,744","2,619",260,"3,718",,"4,398",0,"3,701","6,019","6,706",257.0,111.0,125.0,21.0
1986,San Luis Obispo,599,14,59,42,17,102,,33,11,6,52,,6,14,7,16,17,6,36,424,,40,42,95,247,"7,661","1,910",,"1,142",768,,"1,099",298,324,477,811,402,108,301,438,239,85,114,"5,313",,22,25,895,"1,048",695,459,726,99,"1,344",,894,0,875,"1,581","1,963",72,40,14,18
1986,San Mateo,"3,979",40,159,120,39,864,,244,116,64,440,,384,118,35,51,93,30,153,"2,916",,141,239,615,"1,921","26,789","5,492",,"3,273","2,219",,"3,436",941,"1,574",921,"2,056",952,443,661,"2,469","1,893",275,301,"18,828",,134,260,"3,457","4,743","3,336","1,324","2,874",181,"2,519",,"4,708",0,"3,374","4,861","5,885",202,92,61,49
1986,Santa Barbara,"1,528",10.0,120,78.0,42.0,313,,87,43,37.0,146,,78,57,8.0,32.0,29.0,26.0,83,"1,085",,92,175,367,451,"15,767","3,637",,"2,159","1,478",,"2,322",545,"1,054",723,"1,315",564,349,402,963,540,186,237,"11,167",,21,39,"1,801","1,983","1,422","2,181",999,45,"2,676",,"1,799",0,"1,868","3,367","4,133",123,41.0,20.0,62
1986,Santa Clara,"6,565",59,671,416,255,"1,740",,550,247,139,804,,591,392,110,62,151,54,380,"4,095",,310,530,"1,274","1,981","67,286","14,411",,"10,648","3,763",,"9,602","2,285","5,441","1,876","4,809","2,058","1,149","1,602","4,921","3,196",891,834,"47,954",,119,322,"9,228","9,532","11,512","4,759","6,533",306,"5,643",,"7,352",0,"6,634","11,304","22,664",656,286,156,214
1986,Santa Cruz,"1,248",18.0,90.0,53.0,37.0,289,,72.0,58.0,14.0,145.0,,146,51.0,12.0,8.0,18.0,4.0,50.0,851,,68,132.0,304,347,"13,754","3,918",,"2,405","1,513",,"2,689",594,"1,404",691,"1,229",625,235.0,369,868,532,165,171.0,"8,968",,74.0,135.0,"1,901","2,657",959,862,"1,137",86,"1,157",,"1,446",0,"2,284","1,836","3,402",119.0,38.0,45.0,36.0
1986,Shasta,803,12.0,57.0,43.0,14.0,89.0,,30.0,9.0,3.0,47.0,,33.0,12.0,8.0,8.0,14.0,0.0,14.0,645,,66.0,64.0,129.0,386.0,"6,909","2,222",,"1,317",905.0,,"1,222",324.0,404.0,494.0,"1,000",514.0,207.0,279.0,417,232.0,90.0,95.0,"4,270",,4.0,19.0,921,935,435.0,408.0,709.0,12.0,827,,831,0.0,673.0,"1,109","1,657",31.0,18.0,10.0,3.0
1986,Sierra,46.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,,8.0,2.0,2.0,32.0,82.0,28.0,,14.0,14.0,,15.0,2.0,1.0,12.0,13.0,6.0,1.0,6.0,11.0,5.0,3.0,3.0,43.0,,0.0,0.0,2.0,7.0,1.0,2.0,6.0,0.0,25.0,,9.0,0.0,10.0,17.0,7.0,2.0,2.0,0.0,0.0
1986,Siskiyou,245.0,7.0,10.0,7.0,3.0,19.0,,3.0,5.0,2.0,9.0,,7.0,1.0,1.0,2.0,3.0,0.0,5.0,209.0,,22.0,16.0,37.0,134.0,"1,704",499.0,,333.0,166.0,,209.0,46.0,47.0,116.0,290.0,154.0,28.0,108.0,91.0,55.0,22.0,14.0,"1,114",,1.0,3.0,128.0,168.0,125.0,64.0,133.0,21.0,471.0,,124.0,0.0,142.0,336.0,512.0,12.0,8.0,1.0,3.0
1986,Solano,"2,527",18,118,86,32,668,,200,103,37,328,,237,106,24,114,62,9,116,"1,723",,201,191,342,989,"16,342","4,601",,"3,059","1,542",,"2,946",803,"1,564",579,"1,655",794,497,364,"1,219",827,204,188,"10,522",,56,147,"2,054","2,862","1,406","1,006",875,77,"2,039",,"1,911",0,"1,858","2,860","3,893",141,50,29,62
1986,Sonoma,"1,429",24,109,79,30,309,,113,53,23,120,,91,24,33,35,57,8,61,987,,90,172,333,392,"15,543","5,002",,"3,124","1,878",,"3,382",902,"1,220","1,260","1,620",835,201,584,912,568,200,144,"9,629",,39,40,"2,271","1,967","1,140","1,050","1,205",124,"1,793",,"1,745",0,"1,530","2,290","4,064",144,74,37,33
1986,Stanislaus,"1,952",22,126,90,36,445,,164,65,35,181,,126,84,12,43,83,9,88,"1,359",,160,197,503,499,"21,618","6,896",,"4,260","2,636",,"4,856","1,286","1,861","1,709","2,040",955,302,783,"1,280",853,263,164,"13,442",,26,76,"2,469","2,543","2,436","1,317","1,108",90,"3,377",,"2,153",0,"1,959","3,946","5,384",340,121,104,115
1986,Sutter,575,3.0,9,6.0,3.0,39,,13,3,2.0,21,,13,3,0.0,5.0,3.0,4.0,11,524,,27,30,93,374,"3,162",832,,558,274,,508,192,157,159,324,197,44,83,197,103,43,51,"2,133",,9,5,330,437,330,333,224,20,445,,404.0,0,414.0,737,578,18,9.0,7.0,2
1986,Tehama,339,0.0,12,12.0,0.0,21,,12,2,2.0,5,,8,2,0.0,3.0,2.0,0.0,6,306,,23,19,51,213,"2,324",684,,390,294,,423,99,85,239,261,106,28,127,140,91,20,29,"1,500",,2,4,233,281,149,181,191,16,443,,225.0,0,182.0,477,616,32,12.0,3.0,17
1986,Trinity,37.0,0.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,6.0,0.0,9.0,20.0,377.0,170.0,,153.0,17.0,,112.0,6.0,0.0,106.0,58.0,1.0,0.0,57.0,21.0,6.0,7.0,8.0,186.0,,0.0,4.0,0.0,25.0,18.0,4.0,100.0,13.0,22.0,,41.0,0.0,33.0,71.0,41.0,3.0,2.0,0.0,1.0
1986,Tulare,"2,053",26.0,98.0,82.0,16.0,401,,151.0,86.0,33.0,131.0,,137,92.0,13.0,26.0,75.0,6.0,52.0,"1,528",,167,228.0,441,692,"15,468","5,234",,"3,998","1,236",,"3,666","1,146","1,366","1,154","1,568",672,296.0,600,846,562,108,176.0,"9,388",,27.0,93.0,"1,580","1,857","1,275","1,187","1,506",68,"1,795",,"1,821",0,"1,712","2,953","2,902",341.0,69.0,58.0,214.0
1986,Tuolumne,257.0,0.0,2.0,1.0,1.0,7.0,,2.0,0.0,1.0,4.0,,2.0,3.0,0.0,1.0,0.0,0.0,1.0,248.0,,10.0,19.0,25.0,194.0,"1,474",537.0,,376.0,161.0,,346.0,28.0,70.0,248.0,191.0,147.0,11.0,33.0,65.0,26.0,26.0,13.0,872,,1.0,3.0,109.0,188.0,108.0,19.0,228.0,4.0,212.0,,210.0,0.0,149.0,249.0,264.0,39.0,12.0,8.0,19.0
1986,Ventura,"2,900",40.0,205.0,148.0,57.0,830,,284,164,67.0,315,,275,172,41.0,54.0,51.0,65.0,172,"1,825",,138,245,539,903,"23,559","7,252",,"4,431","2,821",,"4,916",948,"2,193","1,775","2,336",828,573,935,"1,899","1,143",360,396,"14,408",,28,75.0,"2,741","3,469","1,862","2,011","1,872",63,"2,287",,"2,832",0,"2,344","4,066","5,166",194,76.0,66.0,52
1986,Yolo,753,10,64,51,13,151,,54,20,7,70,,57,13,3,15,32,4,27,528,,48,77,152,251,"8,622","2,090",,"1,389",701,,"1,418",469,506,443,672,368,112,192,472,260,113,99,"6,060",,12,37,683,"1,098",593,"2,137",562,23,915,,"1,060",0,"1,230","2,120","1,650",90,45,29,16
1986,Yuba,660.0,5.0,21.0,16.0,5.0,58.0,,11.0,8.0,6.0,33.0,,15.0,3.0,0.0,0.0,18.0,0.0,22.0,576.0,,38.0,44.0,122.0,372.0,"3,259","1,099",,576.0,523.0,,903.0,245.0,253.0,405.0,196.0,119.0,17.0,60.0,227.0,116.0,48.0,63.0,"1,933",,2.0,4.0,265.0,403.0,237.0,178.0,354.0,9.0,481.0,,413.0,0.0,312.0,634.0,574.0,53.0,15.0,8.0,30.0
1987,Alameda,"11,703",147.0,770.0,543.0,227.0,"5,019",,"2,108",439,198.0,"2,274",,"2,893",409,107.0,170.0,287.0,147.0,"1,006","5,767",,823,559,"1,329","3,056","88,306","22,399",,"17,645","4,754",,"14,070","3,826","7,610","2,634","8,329","3,844","2,709","1,776","8,909","6,721",835,"1,353","56,998",,594,492.0,"8,363","21,390","5,445","2,954","8,687",256,"8,817",,"11,437",0,"8,132","10,845","26,584",898,453.0,275.0,170
1987,Alpine,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,1.0,5.0,195.0,12.0,,5.0,7.0,,4.0,1.0,0.0,3.0,8.0,0.0,6.0,2.0,5.0,2.0,1.0,2.0,178.0,,0.0,0.0,0.0,19.0,1.0,0.0,17.0,0.0,141.0,,51.0,0.0,76.0,39.0,12.0,0.0,0.0,0.0,0.0
1987,Amador,48.0,3.0,2.0,1.0,1.0,3.0,,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,40.0,,4.0,7.0,10.0,19.0,754.0,217.0,,129.0,88.0,,118.0,35.0,28.0,55.0,99.0,58.0,10.0,31.0,40.0,17.0,16.0,7.0,497.0,,2.0,2.0,65.0,72.0,45.0,11.0,92.0,5.0,203.0,,109.0,0.0,49.0,169.0,170.0,2.0,0.0,0.0,2.0
1987,Butte,745,16,67,43,24,95,,31,16,5,43,,20,5,7,10,19,1,33,567,,72,73,214,208,"8,591","2,808",,"1,710","1,098",,"1,899",555,506,838,909,512,106,291,624,363,68,193,"5,159",,8,14,759,"1,066",478,"1,032",651,16,"1,135",,962,0,970,"1,567","1,660",205,29,21,155
